Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Breakeven Oil Price-15,46.34496
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Breakeven Oil Price-20,49.5891
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,FID Breakeven Gas Price,
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Breakeven Gas Price,4.1
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Breakeven Gas Price-15,4.507116
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Breakeven Gas Price-20,4.822614
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Development cost pr boe,
Malaysia,Chevron,"PM302 PSC, MY","Bergading Deep, MY",2022,2033-12-31,36.4,3.54,Below 0%,10,PSC,Uncertain,Economics Present Value,235.7769
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,87.8
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price,16.17821
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,17.77707
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,19.02147
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,8.5
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price,1.569533
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,1.727195
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-20,1.848099
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Development cost pr boe,10.57027
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Commercial,Economics Present Value,479.4948
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,29.1
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,32.01116
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,21.4,2.08,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,34.25194
