Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Commercial,2P Reserves,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Commercial,Discovered Resources,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Commercial,Production,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Uncertain,Field recovery factor,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Uncertain,2P Reserves,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Uncertain,Discovered Resources,
Philippines,Open acreage,"North Palawan Offshore, PH","Open 2038 Mi -  North Palawan South China Sea Offshore 1, PH",2059,,Uncertain,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Commercial,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Commercial,Technical recoverable resources,67.2
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Commercial,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Commercial,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Commercial,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Uncertain,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi - Sandakan Mindanao Offshore, PH",2047,,Uncertain,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Commercial,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Commercial,Technical recoverable resources,34.73
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Commercial,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Commercial,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Commercial,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Uncertain,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2028 Mi -  Sandakan Mindanao Offshore 1, PH",2052,,Uncertain,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Commercial,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Commercial,Technical recoverable resources,27.33
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Commercial,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Commercial,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Commercial,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Uncertain,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2032 Mi -  Sandakan Mindanao Offshore 1, PH",2056,,Uncertain,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Commercial,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Commercial,Technical recoverable resources,24.24
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Commercial,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Commercial,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Commercial,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Uncertain,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2034 Mi -  Sandakan Mindanao Offshore 1, PH",2058,,Uncertain,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Commercial,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Commercial,Technical recoverable resources,44.16
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Commercial,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Commercial,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Commercial,Production,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Uncertain,2P Reserves,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Sandakan Offshore, PH","Open 2026 Mi -  Sandakan Mindanao Offshore 1, PH",2051,,Uncertain,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Commercial,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Commercial,Technical recoverable resources,44.24
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Commercial,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Commercial,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Commercial,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Uncertain,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Uncertain,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Uncertain,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi - West Luzon South China Sea Offshore, PH",2047,,Uncertain,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Commercial,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Commercial,Technical recoverable resources,25.78
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Commercial,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Commercial,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Commercial,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Uncertain,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Uncertain,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Uncertain,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2029 Mi -  West Luzon South China Sea Offshore 1, PH",2050,,Uncertain,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Commercial,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Commercial,Technical recoverable resources,34.8
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Commercial,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Commercial,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Commercial,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Uncertain,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Uncertain,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Uncertain,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2026 Mi -  West Luzon South China Sea Offshore 1, PH",2051,,Uncertain,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Commercial,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Commercial,Technical recoverable resources,22.88
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Commercial,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Commercial,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Commercial,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Uncertain,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Uncertain,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Uncertain,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2031 Mi -  West Luzon South China Sea Offshore 1, PH",2055,,Uncertain,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Commercial,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Commercial,Technical recoverable resources,15.955
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Commercial,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Commercial,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Commercial,Production,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Uncertain,Field recovery factor,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Uncertain,2P Reserves,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Uncertain,Discovered Resources,
Philippines,Open acreage,"West Luzon Offshore, PH","Open 2037 Mi -  West Luzon South China Sea Offshore 1, PH",2060,,Uncertain,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Commercial,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Commercial,Technical recoverable resources,37.82
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Commercial,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Commercial,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Commercial,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Uncertain,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2026 Og - Bicol Shelf West Palawan Offshore 1, PH",2048,,Uncertain,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Commercial,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Commercial,Technical recoverable resources,26.39
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Commercial,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Commercial,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Commercial,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Uncertain,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2028 Og -  Bicol Shelf West Palawan Offshore 1, PH",2052,,Uncertain,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Commercial,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Commercial,Technical recoverable resources,20.75
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Commercial,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Commercial,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Commercial,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Uncertain,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2032 Og -  Bicol Shelf West Palawan Offshore 1, PH",2056,,Uncertain,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Commercial,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Commercial,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Commercial,Technical recoverable resources,15.37
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Commercial,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Commercial,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Commercial,Production,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Uncertain,Original Gas In Place,0
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Uncertain,Field recovery factor,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Uncertain,Technical recoverable resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Uncertain,2P Reserves,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Uncertain,Discovered Resources,
Philippines,Open acreage,"Bicol Shelf Offshore, PH","Open 2037 Og -  Bicol Shelf West Palawan Offshore 1, PH",2059,,Uncertain,Production,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Commercial,Original Gas In Place,0
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Commercial,Field recovery factor,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Commercial,Technical recoverable resources,1.4035
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Commercial,2P Reserves,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Commercial,Discovered Resources,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Commercial,Production,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Uncertain,Original Gas In Place,0
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Uncertain,Field recovery factor,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Uncertain,Technical recoverable resources,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Uncertain,2P Reserves,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Uncertain,Discovered Resources,
Philippines,PXP Energy,"SC 75, PH","SC 75, PH",2042,,Uncertain,Production,
Philippines,Triangle Energy,"SC 80, PH","SC 80, PH",2041,,Commercial,Original Gas In Place,0
