Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Chevron,"PM301 PSC, MY","Suriya Selatan, MY",2053,2033-12-31,72.1,9.25,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-113.0554
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,250
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price,172
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,189.2272
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,202.4731
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,19.2
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price,13.24
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,14.56516
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-20,15.58472
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Development cost pr boe,128.4919
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Commercial,Economics Present Value,2.3047
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Chevron,"PM301 PSC, MY","PM301 PSC, MY",2060,,172,13.24,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,4.76837E-07
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,182.2
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,108.1
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,131.9155
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,148.3364
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,23.7
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,14.04
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,17.13188
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,19.26447
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Development cost pr boe,101.7639
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial,Economics Present Value,39.63231
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Chevron,"PM325 PSC, MY","Bunga Andong, MY",2051,2040-12-31,108.1,14.04,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-39.63231
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,FID Breakeven Oil Price,151.9
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Breakeven Oil Price,102
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Breakeven Oil Price-15,131.8623
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Breakeven Oil Price-20,167.8292
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,FID Breakeven Gas Price,11.7
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Breakeven Gas Price,7.85
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Breakeven Gas Price-15,10.14968
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Breakeven Gas Price-20,12.91812
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Development cost pr boe,26.26636
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Commercial,Economics Present Value,15.1741
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Chevron,"PM325 PSC, MY","PM325 PSC, MY",2045,,102,7.85,Below 0%,12,PSC,Uncommercial disregarded,Economics Present Value,-4.76837E-07
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,FID Breakeven Oil Price,101.5
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Breakeven Oil Price,78.9
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Breakeven Oil Price-15,104.9987
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Breakeven Oil Price-20,136.3274
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,FID Breakeven Gas Price,13
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Breakeven Gas Price,10.13
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Breakeven Gas Price-15,13.4699
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Breakeven Gas Price-20,17.48894
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Development cost pr boe,24.19626
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial,Economics Present Value,611.6089
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,78.9,10.13,8,9,PSC,Uncommercial disregarded,Economics Present Value,-611.6089
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,FID Breakeven Oil Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Breakeven Oil Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Breakeven Oil Price-15,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Breakeven Oil Price-20,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,FID Breakeven Gas Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Breakeven Gas Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Breakeven Gas Price-15,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Breakeven Gas Price-20,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Development cost pr boe,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Commercial,Economics Present Value,0
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,FID Breakeven Oil Price,97.19999
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Breakeven Oil Price,83.5
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Breakeven Oil Price-15,109.1708
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Breakeven Oil Price-20,139.762
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,FID Breakeven Gas Price,12.5
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Breakeven Gas Price,10.71
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Breakeven Gas Price-15,14.00512
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Breakeven Gas Price-20,17.92956
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Development cost pr boe,19.66432
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial,Economics Present Value,907.3708
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Breakeven Oil Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Breakeven Gas Price,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Development cost pr boe,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Habanero, MY",2036,2050-12-31,83.5,10.71,5,9,PSC,Uncommercial disregarded,Economics Present Value,-907.3706
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,194.1
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price,130.2
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,167.8292
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,179.5772
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,12.5
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price,8.35
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","MLNG Satu (MLNG I) PSC, MY",2058,,130.2,8.35,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,10.7651
