Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","Malampaya Phase 2/3, PH",2014,2039-02-23,20.3,3.59,26,7,PSC,Commercial,FID Breakeven Gas Price,3.8
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","Malampaya Phase 2/3, PH",2014,2039-02-23,20.3,3.59,26,7,PSC,Commercial,Breakeven Gas Price,3.59
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","Malampaya Phase 2/3, PH",2014,2039-02-23,20.3,3.59,26,7,PSC,Commercial,Breakeven Gas Price-15,3.946426
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","Malampaya Phase 2/3, PH",2014,2039-02-23,20.3,3.59,26,7,PSC,Commercial,Breakeven Gas Price-20,4.222676
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","Malampaya Phase 2/3, PH",2014,2039-02-23,20.3,3.59,26,7,PSC,Commercial,Development cost pr boe,6.036889
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","Malampaya Phase 2/3, PH",2014,2039-02-23,20.3,3.59,26,7,PSC,Commercial,Economics Present Value,2000.675
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,FID Breakeven Oil Price,111.5
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Breakeven Oil Price,72.99999
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Breakeven Oil Price-15,102.8954
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Breakeven Oil Price-20,144.7168
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,FID Breakeven Gas Price,12.2
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Breakeven Gas Price,7.96
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Breakeven Gas Price-15,11.22007
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Breakeven Gas Price-20,15.78041
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Development cost pr boe,38.91431
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Commercial,Economics Present Value,61.9149
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Breakeven Oil Price,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Breakeven Gas Price,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Development cost pr boe,
Philippines,Prime Exploration Pte. Ltd,"SC 38 Malampaya-Camago, PH","SC 38 (PL), PH",2058,,73,7.96,12,14,PSC,Uncommercial disregarded,Economics Present Value,0
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,FID Breakeven Oil Price,52.40001
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Breakeven Oil Price,38.2
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Breakeven Oil Price-15,46.84982
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Breakeven Oil Price-20,56.50377
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,FID Breakeven Gas Price,6.3
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Breakeven Gas Price,4.87
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Breakeven Gas Price-15,5.962034
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Breakeven Gas Price-20,7.19058
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Development cost pr boe,13.60019
Philippines,Prime Exploration Pte. Ltd,"SC 38 (PL), PH","Malampaya Phase 4, PH",2026,,38.2,4.87,9,14,PSC,Commercial,Economics Present Value,2437.835
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Oil Price,33.4
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price,0
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-15,0
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Oil Price-20,0
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,FID Breakeven Gas Price,2.3
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price,0
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-15,0
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Breakeven Gas Price-20,0
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Development cost pr boe,12.3311
Philippines,Relinquished,"SC 14A Nido, PH","Nido (A & B), PH",1979,2025-12-17,,,Below 0%,Above 30 years,PSC,Commercial,Economics Present Value,0.4691
