Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Breakeven Oil Price,Breakeven Gas Price,Internal Rate Of Return,Payback Years,Fiscal Regime Group,Commerciality,[Data Values],Sum
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,Development cost pr boe,
Indonesia,TotalEnergies,"Apar, ID","Apar, ID",2053,,137.7,16.1,Below 0%,10,PSC,Uncommercial disregarded,Economics Present Value,-36.8429
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,FID Breakeven Oil Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Breakeven Oil Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Breakeven Oil Price-15,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Breakeven Oil Price-20,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,FID Breakeven Gas Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Breakeven Gas Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Breakeven Gas Price-15,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Breakeven Gas Price-20,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Development cost pr boe,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Commercial,Economics Present Value,0
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,FID Breakeven Oil Price,54.3
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Breakeven Oil Price,33.8
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Breakeven Oil Price-15,45.76656
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Breakeven Oil Price-20,61.30134
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,FID Breakeven Gas Price,7
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Breakeven Gas Price,4.340001
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Breakeven Gas Price-15,5.871226
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Breakeven Gas Price-20,7.864125
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Development cost pr boe,8.344879
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial,Economics Present Value,2218.264
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Breakeven Oil Price-15,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Development cost pr boe,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,33.8,4.34,16,7,Royalty/Tax,Uncommercial disregarded,Economics Present Value,-2218.264
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,FID Breakeven Oil Price,141.6
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Breakeven Oil Price,95.1
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Breakeven Oil Price-15,114.4058
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Breakeven Oil Price-20,136.6947
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,FID Breakeven Gas Price,10
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Breakeven Gas Price,6.71
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Breakeven Gas Price-15,8.072184
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Breakeven Gas Price-20,9.644834
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Development cost pr boe,25.09831
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Commercial,Economics Present Value,112.1781
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Breakeven Oil Price-15,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Development cost pr boe,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,95.1,6.71,Below 0%,15,Royalty/Tax,Uncommercial disregarded,Economics Present Value,-1.2219E-05
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,FID Breakeven Oil Price,98
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Breakeven Oil Price,61.2
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Breakeven Oil Price-15,79.63605
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Breakeven Oil Price-20,100.4848
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,FID Breakeven Gas Price,12.6
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Breakeven Gas Price,7.85
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Breakeven Gas Price-15,10.21622
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Breakeven Gas Price-20,12.89083
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Development cost pr boe,27.03589
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Commercial,Economics Present Value,223.0354
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Development cost pr boe,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,61.2,7.85,13,6,PSC,Uncommercial disregarded,Economics Present Value,0
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,FID Breakeven Oil Price,96.8
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Breakeven Oil Price,57.5
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Breakeven Oil Price-15,76.29782
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Breakeven Oil Price-20,98.43457
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,FID Breakeven Gas Price,12.4
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Breakeven Gas Price,7.37
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Breakeven Gas Price-15,9.787969
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Breakeven Gas Price-20,12.62781
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Development cost pr boe,26.55286
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Commercial,Economics Present Value,330.0708
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Development cost pr boe,
Indonesia,BP,"Agung II Block (EL), ID","Agung II Block (EL), ID",2052,,57.5,7.37,14,7,PSC,Uncommercial disregarded,Economics Present Value,0
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,250
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,159.7
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,175.7163
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,188.0164
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,21.7
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,13.89
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,15.27846
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,16.34795
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Development cost pr boe,57.79797
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial,Economics Present Value,55.7968
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,159.7,13.89,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-55.7968
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Oil Price,250
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price,148.3
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-15,163.1701
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Oil Price-20,174.592
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,FID Breakeven Gas Price,29.2
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price,17.34
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-15,19.07183
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Breakeven Gas Price-20,20.40686
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Development cost pr boe,126.4371
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial,Economics Present Value,20.1957
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Oil Price-20,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,FID Breakeven Gas Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-15,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Breakeven Gas Price-20,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Development cost pr boe,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,148.3,17.34,Below 0%,Above 30 years,PSC,Uncommercial disregarded,Economics Present Value,-20.1957
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,FID Breakeven Oil Price,129.6
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Breakeven Oil Price,80.7
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Breakeven Oil Price-15,101.158
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Breakeven Oil Price-20,127.1494
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,FID Breakeven Gas Price,11.3
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Breakeven Gas Price,7.02
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Breakeven Gas Price-15,8.795645
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Breakeven Gas Price-20,11.05559
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Development cost pr boe,24.11137
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Commercial,Economics Present Value,246.6859
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Uncommercial disregarded,FID Breakeven Oil Price,
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Uncommercial disregarded,Breakeven Oil Price,
Indonesia,Eni,"Ganal Block, ID","Ganal Block (PL), ID",2056,,80.7,7.02,8,12,PSC,Uncommercial disregarded,Breakeven Oil Price-15,
