Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Giyanti, ID",2034,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Giyanti, ID",2034,2035-09-16,Uncertain,2P Reserves,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Giyanti, ID",2034,2035-09-16,Uncertain,Discovered Resources,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Giyanti, ID",2034,2035-09-16,Uncertain,Production,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Commercial,Original Gas In Place,4.767414
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Commercial,Field recovery factor,48
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Commercial,Technical recoverable resources,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Commercial,2P Reserves,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Commercial,Discovered Resources,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Commercial,Production,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Uncertain,Original Gas In Place,4.767414
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Uncertain,Field recovery factor,48
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Uncertain,2P Reserves,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Uncertain,Discovered Resources,
Indonesia,ExxonMobil,"Cepu Block (ex Cepu TAC), ID","Pilang, ID",2034,2035-09-16,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Commercial,Original Gas In Place,16.62721
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Commercial,Technical recoverable resources,21.9492
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Commercial,2P Reserves,21.9492
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Commercial,Production,7.670136
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Uncertain,Original Gas In Place,16.62721
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Uncertain,Technical recoverable resources,46.9804
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Roabiba, ID",2023,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Commercial,Original Gas In Place,224.1526
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Commercial,Field recovery factor,49
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Commercial,Technical recoverable resources,698.4559
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Commercial,2P Reserves,374.1234
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Commercial,Production,74.49095
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Uncertain,Original Gas In Place,224.1526
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Uncertain,Field recovery factor,49
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Weriagar Deep (Tangguh), ID",2023,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Commercial,Original Gas In Place,50.5067
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Commercial,Field recovery factor,48
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Commercial,Technical recoverable resources,165.7291
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Commercial,2P Reserves,165.7291
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Uncertain,Original Gas In Place,50.5067
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Uncertain,Field recovery factor,48
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Vorwata EGR (enhanced gas recovery), ID",2029,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Commercial,Original Gas In Place,63.21984
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Commercial,Technical recoverable resources,198.8246
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Commercial,2P Reserves,142.03
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Uncertain,Original Gas In Place,63.21984
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Ubadari, ID",2028,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Commercial,Original Gas In Place,15.53863
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Commercial,Technical recoverable resources,48.8672
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Commercial,2P Reserves,36.643
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Uncertain,Original Gas In Place,15.53863
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Ubadari Deep, ID",2028,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Commercial,Original Gas In Place,240.3254
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Commercial,Technical recoverable resources,0
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Commercial,2P Reserves,0
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Commercial,Production,-2.61281E-05
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Uncertain,Original Gas In Place,240.3254
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Block, ID","Tangguh LNG T3, ID",2023,,Uncertain,Production,
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Commercial,Original Gas In Place,10.01273
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Commercial,Field recovery factor,42
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Commercial,Technical recoverable resources,13.9121
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Commercial,2P Reserves,8.000299
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Commercial,Production,3.076987
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Uncertain,Original Gas In Place,10.01273
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Uncertain,Field recovery factor,42
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Bangka, ID",2016,2047-12-03,Uncertain,Production,
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Commercial,Original Gas In Place,63.54022
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Commercial,Field recovery factor,45
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Commercial,Technical recoverable resources,232.7109
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Commercial,2P Reserves,232.707
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Commercial,Production,
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Uncertain,Original Gas In Place,63.54022
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Uncertain,Field recovery factor,45
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Gehem, ID",2029,2047-12-03,Uncertain,Production,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Commercial,Original Gas In Place,0
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Commercial,Field recovery factor,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Commercial,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Commercial,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Commercial,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Commercial,Production,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Uncertain,Original Gas In Place,0
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Uncertain,Field recovery factor,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Uncertain,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Uncertain,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Rapak Block (PL), ID",2034,,Uncertain,Production,
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Commercial,Original Gas In Place,23.80332
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Commercial,Field recovery factor,50
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Commercial,Technical recoverable resources,74.8727
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Commercial,2P Reserves,74.8682
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Commercial,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Commercial,Production,
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Uncertain,Original Gas In Place,23.80332
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Uncertain,Field recovery factor,50
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Uncertain,2P Reserves,
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Uncertain,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gandang, ID",2028,2048-02-23,Uncertain,Production,
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Commercial,Original Gas In Place,79.1214
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Commercial,Field recovery factor,47
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Commercial,Technical recoverable resources,267.7191
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Commercial,2P Reserves,267.7096
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Commercial,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Commercial,Production,
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Uncertain,Original Gas In Place,79.1214
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Uncertain,Field recovery factor,47
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Uncertain,2P Reserves,
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Uncertain,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gendalo, ID",2028,2048-02-23,Uncertain,Production,
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Commercial,Original Gas In Place,25.07701
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Commercial,Field recovery factor,49
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Commercial,Technical recoverable resources,80.7398
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Commercial,2P Reserves,80.7388
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Commercial,Discovered Resources,
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Commercial,Production,
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Uncertain,Original Gas In Place,25.07701
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Uncertain,Field recovery factor,49
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Uncertain,Technical recoverable resources,
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Uncertain,2P Reserves,
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Uncertain,Discovered Resources,
Indonesia,Eni,"West Ganal Block, ID","Maha, ID",2028,2050-01-25,Uncertain,Production,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Commercial,Original Gas In Place,82.95082
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Commercial,Field recovery factor,49
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Commercial,Technical recoverable resources,54.1592
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Commercial,2P Reserves,54.1605
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Commercial,Discovered Resources,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Commercial,Production,18.92767
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Uncertain,Original Gas In Place,82.95082
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Uncertain,Field recovery factor,49
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Uncertain,Technical recoverable resources,92.16609
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Uncertain,2P Reserves,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Uncertain,Discovered Resources,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik, ID",2017,2032-12-31,Uncertain,Production,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Commercial,Original Gas In Place,39.75395
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Commercial,Field recovery factor,50
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Commercial,Technical recoverable resources,66.49801
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Commercial,2P Reserves,66.491
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Commercial,Discovered Resources,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Commercial,Production,11.67178
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Uncertain,Original Gas In Place,39.75395
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Uncertain,Field recovery factor,50
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Uncertain,2P Reserves,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Uncertain,Discovered Resources,
Indonesia,Eni,"Muara Bakau Block, ID","Jangkrik North East, ID",2017,2032-12-31,Uncertain,Production,
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Commercial,Original Gas In Place,184.3653
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Commercial,Field recovery factor,44
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Commercial,Technical recoverable resources,728.6577
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Commercial,2P Reserves,583.9962
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Commercial,Discovered Resources,
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Commercial,Production,
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Uncertain,Original Gas In Place,184.3653
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Uncertain,Field recovery factor,44
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Uncertain,Technical recoverable resources,
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Uncertain,2P Reserves,
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Uncertain,Discovered Resources,
Indonesia,Eni,"North Ganal Block, ID","Geng North, ID",2029,2041-11-20,Uncertain,Production,
Indonesia,Eni,"East Sepinggan Block, ID","Merakes, ID",2021,2042-07-19,Commercial,Original Gas In Place,43.20886
Indonesia,Eni,"East Sepinggan Block, ID","Merakes, ID",2021,2042-07-19,Commercial,Field recovery factor,48
Indonesia,Eni,"East Sepinggan Block, ID","Merakes, ID",2021,2042-07-19,Commercial,Technical recoverable resources,53.2876
Indonesia,Eni,"East Sepinggan Block, ID","Merakes, ID",2021,2042-07-19,Commercial,2P Reserves,53.2886
Indonesia,Eni,"East Sepinggan Block, ID","Merakes, ID",2021,2042-07-19,Commercial,Discovered Resources,
