Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua West, ID",2043,2035-09-16,Uncertain,Production,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Commercial,Original Gas In Place,4.769326
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Commercial,Field recovery factor,50
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Commercial,Technical recoverable resources,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Commercial,2P Reserves,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Commercial,Discovered Resources,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Commercial,Production,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Uncertain,Original Gas In Place,4.769326
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Uncertain,Field recovery factor,50
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Uncertain,2P Reserves,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Uncertain,Discovered Resources,
Indonesia,ExxonMobil,"Cepu Block, ID","Alas Tua East, ID",2038,2035-09-16,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Commercial,Original Gas In Place,12.35932
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Commercial,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Commercial,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Uncertain,Original Gas In Place,12.35932
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Ofaweri, ID",2035,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Commercial,Original Gas In Place,3.397674
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Commercial,Technical recoverable resources,10.6872
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Commercial,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Uncertain,Original Gas In Place,3.397674
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","WOS, ID",2036,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Commercial,Original Gas In Place,142.7284
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Commercial,Technical recoverable resources,448.911
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Commercial,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Uncertain,Original Gas In Place,142.7284
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Vorwata (CR in field), ID",2048,2055-12-31,Uncertain,Production,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Commercial,Original Gas In Place,9.572878
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Commercial,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Commercial,Technical recoverable resources,30.0914
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Commercial,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Commercial,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Commercial,Production,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Uncertain,Original Gas In Place,9.572878
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Uncertain,Field recovery factor,50
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Uncertain,Technical recoverable resources,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Uncertain,2P Reserves,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Uncertain,Discovered Resources,
Indonesia,BP,"Tangguh Unit, ID","Kepe-kepe, ID",2035,2055-12-31,Uncertain,Production,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Commercial,Original Gas In Place,0
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Commercial,Field recovery factor,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Commercial,Technical recoverable resources,22.8974
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Commercial,2P Reserves,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Commercial,Discovered Resources,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Commercial,Production,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Uncertain,Original Gas In Place,0
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Uncertain,Field recovery factor,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Uncertain,Technical recoverable resources,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Uncertain,2P Reserves,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Uncertain,Discovered Resources,
Indonesia,BP,"Berau Block, ID","Berau Block (PL), ID",2047,,Uncertain,Production,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Commercial,Original Gas In Place,0
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Commercial,Field recovery factor,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Commercial,Technical recoverable resources,29.4574
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Commercial,2P Reserves,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Commercial,Discovered Resources,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Commercial,Production,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Uncertain,Original Gas In Place,0
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Uncertain,Field recovery factor,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Uncertain,Technical recoverable resources,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Uncertain,2P Reserves,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Uncertain,Discovered Resources,
Indonesia,BP,"Agung I Block (EL), ID","Agung I Block (EL), ID",2047,,Uncertain,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Commercial,Original Gas In Place,2.595468
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Commercial,Field recovery factor,49
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Commercial,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Commercial,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Uncertain,Original Gas In Place,2.595468
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Uncertain,Field recovery factor,49
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Perintis, ID",2046,2027-12-03,Uncertain,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Commercial,Original Gas In Place,1.624788
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Commercial,Field recovery factor,30
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Commercial,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Commercial,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Uncertain,Original Gas In Place,1.624788
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Uncertain,Field recovery factor,30
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Merah Besar, ID",2044,2027-12-03,Uncertain,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Commercial,Original Gas In Place,0
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Commercial,Field recovery factor,33
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Commercial,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Commercial,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Uncertain,Original Gas In Place,0
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Uncertain,Field recovery factor,33
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Janaka, ID",2049,2027-12-03,Uncertain,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Commercial,Original Gas In Place,6.109175
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Commercial,Field recovery factor,50
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Commercial,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Commercial,Production,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Uncertain,Original Gas In Place,6.109175
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Uncertain,Field recovery factor,50
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Astina, ID",2044,2027-12-03,Uncertain,Production,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Commercial,Original Gas In Place,0
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Commercial,Field recovery factor,9
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Commercial,Technical recoverable resources,8.8754
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Commercial,Production,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Uncertain,Original Gas In Place,0
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Uncertain,Field recovery factor,9
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Janaka North, ID",2036,2047-12-03,Uncertain,Production,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Commercial,Original Gas In Place,0.6359289
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Commercial,Field recovery factor,37
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Commercial,Technical recoverable resources,15.9958
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Commercial,Production,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Uncertain,Original Gas In Place,0.6359289
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Uncertain,Field recovery factor,37
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Aton, ID",2036,2047-12-03,Uncertain,Production,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Commercial,Original Gas In Place,13.63415
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Commercial,Field recovery factor,50
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Commercial,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Commercial,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Commercial,Production,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Uncertain,Original Gas In Place,13.63415
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Uncertain,Field recovery factor,50
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Rapak Block, ID","Ranggas, ID",2036,2047-12-03,Uncertain,Production,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Commercial,Original Gas In Place,28.61628
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Commercial,Field recovery factor,50
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Commercial,Technical recoverable resources,89.9958
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Commercial,2P Reserves,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Commercial,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Commercial,Production,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Uncertain,Original Gas In Place,28.61628
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Uncertain,Field recovery factor,50
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Uncertain,2P Reserves,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Uncertain,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gada 2, ID",2036,2048-02-23,Uncertain,Production,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Commercial,Original Gas In Place,31.79583
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Commercial,Field recovery factor,50
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Commercial,Technical recoverable resources,100.0098
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Commercial,2P Reserves,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Commercial,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Commercial,Production,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Uncertain,Original Gas In Place,31.79583
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Uncertain,Field recovery factor,50
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Uncertain,2P Reserves,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Uncertain,Discovered Resources,
Indonesia,Eni,"Ganal Block, ID","Gula, ID",2036,2048-02-23,Uncertain,Production,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Commercial,Original Gas In Place,0
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Commercial,Field recovery factor,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Commercial,Technical recoverable resources,34.2177
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Commercial,2P Reserves,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Commercial,Discovered Resources,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Commercial,Production,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Uncertain,Original Gas In Place,0
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Uncertain,Field recovery factor,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Uncertain,2P Reserves,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Uncertain,Discovered Resources,
Indonesia,Eni,"Muara Bakau Block, ID","Muara Bakau (PL), ID",2041,,Uncertain,Production,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Commercial,Original Gas In Place,6.995164
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Commercial,Field recovery factor,50
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Commercial,Technical recoverable resources,22.0001
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Commercial,2P Reserves,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Commercial,Discovered Resources,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Commercial,Production,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Uncertain,Original Gas In Place,6.995164
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Uncertain,Field recovery factor,50
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Uncertain,Technical recoverable resources,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Uncertain,2P Reserves,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Uncertain,Discovered Resources,
Indonesia,Eni,"North Ganal Block, ID","Lebah, ID",2037,2041-11-20,Uncertain,Production,
Indonesia,Eni,"Ambalat Block, ID","Ambalat Block (EL), ID",2046,,Commercial,Original Gas In Place,0
Indonesia,Eni,"Ambalat Block, ID","Ambalat Block (EL), ID",2046,,Commercial,Field recovery factor,
Indonesia,Eni,"Ambalat Block, ID","Ambalat Block (EL), ID",2046,,Commercial,Technical recoverable resources,8.978001
