Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Commercial,Technical recoverable resources,0.4957
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Commercial,2P Reserves,0.4957
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Commercial,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Commercial,Production,1.355616
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Uncertain,Original Gas In Place,10.33512
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Uncertain,Field recovery factor,34
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Uncertain,2P Reserves,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Uncertain,Discovered Resources,
Indonesia,Eni,"Makassar Strait Offshore Block, ID","Seno West, ID",2003,2027-12-03,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Commercial,Original Gas In Place,63.58699
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Commercial,Field recovery factor,45
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Commercial,Technical recoverable resources,45.9769
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Commercial,2P Reserves,45.9801
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Commercial,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Commercial,Production,14.59041
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Uncertain,Original Gas In Place,63.58699
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Uncertain,Field recovery factor,45
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Uncertain,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Geragai North, ID",1997,2043-02-26,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Commercial,Original Gas In Place,42.52192
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Commercial,Field recovery factor,37
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Commercial,Technical recoverable resources,27.6978
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Commercial,2P Reserves,27.7275
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Commercial,Discovered Resources,6.033998
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Commercial,Production,7.527674
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Uncertain,Original Gas In Place,42.52192
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Uncertain,Field recovery factor,37
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Uncertain,Discovered Resources,6.033998
Indonesia,PetroChina,"Jabung Block, ID","Betara Northeast, ID",2000,2043-02-26,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Commercial,Original Gas In Place,2.941858
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Commercial,Field recovery factor,43
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Commercial,Technical recoverable resources,1.2017
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Commercial,2P Reserves,0.4822
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Commercial,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Commercial,Production,0.3378081
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Uncertain,Original Gas In Place,2.941858
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Uncertain,Field recovery factor,43
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Uncertain,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Makmur, ID",1997,2043-02-26,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Commercial,Original Gas In Place,1.467408
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Commercial,Field recovery factor,40
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Commercial,Technical recoverable resources,0.9791
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Commercial,2P Reserves,0.9795001
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Commercial,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Commercial,Production,0.2775348
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Uncertain,Original Gas In Place,1.467408
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Uncertain,Field recovery factor,40
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Uncertain,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Betara North, ID",2001,2043-02-26,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Commercial,Original Gas In Place,15.95464
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Commercial,Field recovery factor,51
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Commercial,Technical recoverable resources,10.7072
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Commercial,2P Reserves,10.7096
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Commercial,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Commercial,Production,5.101093
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Uncertain,Original Gas In Place,15.95464
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Uncertain,Field recovery factor,51
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Uncertain,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Gemah, ID",2000,2043-02-26,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Commercial,Original Gas In Place,1.904951
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Commercial,Field recovery factor,34
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Commercial,Technical recoverable resources,2.3978
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Commercial,2P Reserves,2.6013
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Commercial,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Commercial,Production,0.8917815
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Uncertain,Original Gas In Place,1.904951
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Uncertain,Field recovery factor,34
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Uncertain,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Gemah North, ID",2005,2043-02-26,Uncertain,Production,
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Commercial,Original Gas In Place,3.286381
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Commercial,Field recovery factor,32
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Commercial,Technical recoverable resources,0.8284
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Commercial,2P Reserves,0.8287001
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Commercial,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Commercial,Production,0.3131508
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Uncertain,Original Gas In Place,3.286381
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Uncertain,Field recovery factor,32
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Uncertain,Technical recoverable resources,
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Uncertain,2P Reserves,
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Uncertain,Discovered Resources,
Indonesia,PetroChina,"Jabung Block, ID","Ripah, ID",2004,2043-02-26,Uncertain,Production,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Commercial,Original Gas In Place,0
Indonesia,Other liquids,,"Other liquids, ID",2005,,Commercial,Field recovery factor,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Commercial,Technical recoverable resources,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Commercial,2P Reserves,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Commercial,Discovered Resources,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Commercial,Production,191.4288
Indonesia,Other liquids,,"Other liquids, ID",2005,,Uncertain,Original Gas In Place,0
Indonesia,Other liquids,,"Other liquids, ID",2005,,Uncertain,Field recovery factor,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Uncertain,Technical recoverable resources,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Uncertain,2P Reserves,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Uncertain,Discovered Resources,
Indonesia,Other liquids,,"Other liquids, ID",2005,,Uncertain,Production,
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Commercial,Original Gas In Place,0
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Commercial,Field recovery factor,28
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Commercial,Technical recoverable resources,0.0014
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Commercial,2P Reserves,0.0014
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Commercial,Discovered Resources,
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Commercial,Production,0.00109589
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Uncertain,Original Gas In Place,0
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Uncertain,Field recovery factor,28
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Uncertain,Technical recoverable resources,
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Uncertain,2P Reserves,
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Uncertain,Discovered Resources,
Indonesia,CNOOC,"Mona (Indri West), ID","Indri West, ID",1996,2038-11-05,Uncertain,Production,
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Commercial,Original Gas In Place,0
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Commercial,Field recovery factor,28
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Commercial,Technical recoverable resources,0.003
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Commercial,2P Reserves,0.0029
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Commercial,Discovered Resources,
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Commercial,Production,0
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Uncertain,Original Gas In Place,0
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Uncertain,Field recovery factor,28
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Uncertain,Technical recoverable resources,
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Uncertain,2P Reserves,
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Uncertain,Discovered Resources,
Indonesia,CNOOC,"Rama East, ID","Rama East, ID",1999,2038-11-05,Uncertain,Production,
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Commercial,Original Gas In Place,0.6721493
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Commercial,Field recovery factor,33
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Commercial,Technical recoverable resources,3.379601
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Commercial,2P Reserves,3.3275
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Commercial,Discovered Resources,
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Commercial,Production,0.5887672
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Uncertain,Original Gas In Place,0.6721493
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Uncertain,Field recovery factor,33
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Uncertain,2P Reserves,
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Tuban Block, ID","Mudi, ID",1996,2038-02-28,Uncertain,Production,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Commercial,Field recovery factor,38
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Commercial,Technical recoverable resources,0.5334
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Commercial,2P Reserves,0.5337
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Commercial,Discovered Resources,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Commercial,Production,0.1361644
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Uncertain,Field recovery factor,38
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Uncertain,2P Reserves,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Nglobo, ID",1989,2035-09-16,Uncertain,Production,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Commercial,Field recovery factor,37
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Commercial,Technical recoverable resources,0.1627
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Commercial,2P Reserves,0.1628
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Commercial,Discovered Resources,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Commercial,Production,0.03643836
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Uncertain,Field recovery factor,37
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Uncertain,2P Reserves,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Cepu Block (ex TAC), ID","Semanggi, ID",1999,2035-09-16,Uncertain,Production,
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Commercial,Original Gas In Place,0.7001348
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Commercial,Field recovery factor,26
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Commercial,Technical recoverable resources,6.9158
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Commercial,2P Reserves,6.8217
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Commercial,Discovered Resources,
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Commercial,Production,0.4219179
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Uncertain,Original Gas In Place,0.7001348
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Uncertain,Field recovery factor,26
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Uncertain,2P Reserves,
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Corridor TAC, ID","Bentayan, ID",1985,2035-09-16,Uncertain,Production,
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Commercial,Original Gas In Place,5.942664
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Commercial,Field recovery factor,48
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Commercial,Technical recoverable resources,2.6588
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Commercial,2P Reserves,2.6586
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Commercial,Discovered Resources,
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Commercial,Production,0.003287671
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Uncertain,Original Gas In Place,5.942664
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Uncertain,Field recovery factor,48
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Uncertain,2P Reserves,
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Pendopo Block, ID","Candi (UEP II, STA), ID",1989,2035-09-16,Uncertain,Production,
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Commercial,Original Gas In Place,66.77167
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Commercial,Field recovery factor,49
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Commercial,Technical recoverable resources,40.4827
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Commercial,2P Reserves,40.464
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Commercial,Discovered Resources,
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Commercial,Production,16.0789
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Uncertain,Original Gas In Place,66.77167
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Uncertain,Field recovery factor,49
Indonesia,Pertamina,"Pendopo Block, ID","Musi, ID",1987,2035-09-16,Uncertain,Technical recoverable resources,
