Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Teratai, MY",2024,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Commercial,Original Gas In Place,5.514047
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Commercial,Field recovery factor,50
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Commercial,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Commercial,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Commercial,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Uncertain,Original Gas In Place,5.514047
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Uncertain,Field recovery factor,50
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Melati, MY",2032,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Commercial,Original Gas In Place,8.747045
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Commercial,Field recovery factor,48
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Commercial,Technical recoverable resources,0.3294
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Commercial,2P Reserves,0.3294
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Commercial,Production,0.9008219
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Uncertain,Original Gas In Place,8.747045
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Uncertain,Field recovery factor,48
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Kamelia, MY",2013,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Commercial,Original Gas In Place,7.170916
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Commercial,Field recovery factor,48
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Commercial,Technical recoverable resources,17.1074
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Commercial,2P Reserves,17.0866
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Commercial,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Commercial,Production,3.562466
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Uncertain,Original Gas In Place,7.170916
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Uncertain,Field recovery factor,48
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Uncertain,Technical recoverable resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Uncertain,2P Reserves,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Uncertain,Discovered Resources,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Zetung, MY",2019,2033-12-31,Uncertain,Production,
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Commercial,Original Gas In Place,3.82519
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Commercial,Field recovery factor,47
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Commercial,Technical recoverable resources,10.4572
Malaysia,Chevron,"PM302 PSC, MY","Bunga Anggerik, MY",2020,2033-12-31,Commercial,2P Reserves,6.2768
