Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Commercial,Discovered Resources,
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Commercial,Production,
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Uncertain,Original Gas In Place,0
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Uncertain,Field recovery factor,
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Uncertain,Technical recoverable resources,
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Uncertain,2P Reserves,
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Uncertain,Discovered Resources,
Indonesia,Eni,"North Ganal Block, ID","North Ganal Block (EL), ID",2056,,Uncertain,Production,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Commercial,Original Gas In Place,0
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Commercial,Field recovery factor,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Commercial,Technical recoverable resources,11.5013
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Commercial,2P Reserves,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Commercial,Discovered Resources,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Commercial,Production,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Uncertain,Original Gas In Place,0
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Uncertain,Field recovery factor,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Uncertain,Technical recoverable resources,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Uncertain,2P Reserves,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Uncertain,Discovered Resources,
Indonesia,Eni,"Peri Mahakam (EL), ID","Peri Mahakam (EL), ID",2054,,Uncertain,Production,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Commercial,Original Gas In Place,0
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Commercial,Field recovery factor,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Commercial,Technical recoverable resources,64.9073
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Commercial,2P Reserves,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Commercial,Discovered Resources,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Commercial,Production,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Uncertain,Original Gas In Place,0
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Uncertain,Field recovery factor,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Uncertain,Technical recoverable resources,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Uncertain,2P Reserves,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Uncertain,Discovered Resources,
Indonesia,Petronas,"Bobara (WK), ID","Bobara (WK), ID",2051,,Uncertain,Production,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Commercial,Field recovery factor,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Commercial,Technical recoverable resources,0.188
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Commercial,2P Reserves,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Commercial,Discovered Resources,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Commercial,Production,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Uncertain,Field recovery factor,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Uncertain,2P Reserves,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Tuban Block, ID","Tuban Block (PL), ID",2053,,Uncertain,Production,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Commercial,Original Gas In Place,1.589812
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Commercial,Field recovery factor,50
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Commercial,2P Reserves,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Commercial,Discovered Resources,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Commercial,Production,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Uncertain,Original Gas In Place,1.589812
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Uncertain,Field recovery factor,50
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Uncertain,2P Reserves,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Madura Onshore JOA (Sebaya), ID","Sebaya, ID",2056,2007-05-15,Uncertain,Production,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Commercial,Original Gas In Place,0
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Commercial,Field recovery factor,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Commercial,Technical recoverable resources,0.8529999
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Commercial,2P Reserves,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Commercial,Discovered Resources,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Commercial,Production,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Uncertain,Original Gas In Place,0
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Uncertain,Field recovery factor,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Uncertain,Technical recoverable resources,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Uncertain,2P Reserves,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Uncertain,Discovered Resources,
Indonesia,Pertamina,"Pendopo Block, ID","Arahan Block, ID",2053,,Uncertain,Production,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Commercial,Original Gas In Place,0.05353721
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Commercial,Field recovery factor,30
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Commercial,Technical recoverable resources,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Commercial,2P Reserves,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Commercial,Discovered Resources,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Commercial,Production,
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Uncertain,Original Gas In Place,0.05353721
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Uncertain,Field recovery factor,30
Indonesia,Pertamina,"Sangatta Block, ID","Sangatta Dalam, ID",2055,2035-09-16,Uncertain,Technical recoverable resources,
